date,volatility,crisis,risk,stock market,Investment,Momentum,stock,unemployment,default,crash,meltdown,refinance,Federal Reserve,downgrade,sell-off,corporate bond,credit spread,interest expense,investment-grade,interest penalty,funding cost,bond broker,debt fund,credit rating,buy bond,bidder,leverage,loan,credit cycle
2/6/09,232.9354558,293.1705918,139.712276,158.8558097,135.0544344,40.59855467,136.4358705,400.4402962,281.0779389,209.6464329,52.84528396,528.6991221,42.83311524,350.4892383,0,27.79700356,0,0,0,0,0,0,0,779.9681413,29.49169661,72.25596283,47.63955058,80.5806149,0
2/7/09,125.7851461,246.6923273,98.62043008,102.121592,94.53810405,38.8709566,93.25996211,233.0921127,261.6932534,234.8040049,72.89004684,475.8292099,31.56124281,385.5381621,0,13.89850178,0,0,0,0,0,0,0,355.4285201,44.68438881,51.61140202,41.4925118,59.89099756,0
2/8/09,177.0309464,271.7190851,103.5514516,70.9177722,87.78538233,40.59855467,79.44367142,388.4868545,239.0777871,234.8040049,49.20078162,396.5243416,36.06999178,397.2211367,0,16.75995803,0,0,0,0,0,0,0,296.1904334,35.74751105,24.51541596,47.63955058,59.89099756,0
2/9/09,242.2528741,300.3210941,146.2869713,156.0190988,148.5598778,55.28313828,126.0736525,537.9048754,281.0779389,218.0322902,60.13428864,475.8292099,48.46905146,338.8062637,0,32.29357767,0,0,0,0,0,0,0,710.8570402,21.44850663,85.15881333,39.9557521,79.49168767,0
2/10/09,298.1573835,321.7726008,154.5053405,190.0596295,163.7535017,63.92112863,136.4358705,412.3937378,281.0779389,226.4181475,51.02303279,608.0039904,61.99529838,397.2211367,0,31.06723927,0,0,0,0,0,0,0,612.1268957,43.79070103,47.74054687,56.86010876,77.31383322,0
2/11/09,321.450929,307.4715963,142.9996236,198.5697622,155.3125995,54.41933924,138.1629068,346.6498086,268.1548153,259.9615768,54.66753513,687.3088587,58.61373665,362.1722129,0,29.43212142,0,0,0,0,0,0,0,710.8570402,28.59800884,29.67655616,79.9115042,83.84739659,0
2/12/09,125.7851461,300.3210941,133.1375806,170.2026533,148.5598778,62.19353056,131.2547615,334.6963669,284.3087198,234.8040049,40.08952576,660.8739026,51.85061319,315.4403144,0,25.75310624,0,0,0,0,0,0,0,700.9840257,45.57807658,29.67655616,58.39686845,79.49168767,0
2/13/09,191.0070738,257.4180806,134.7812544,141.8355444,121.5489909,53.5555402,122.6195798,286.8826002,264.9240344,687.6402999,49.20078162,660.8739026,41.705928,344.647751,0,24.11798838,0,0,0,0,0,0,0,592.3808668,66.13289543,83.86852828,39.9557521,78.40276045,0
2/14/09,204.9832011,221.6655694,73.96532256,70.9177722,72.59175847,37.14335853,82.89774409,185.278346,232.6162253,461.2221524,43.73402811,370.0893855,25.92530659,438.1115478,0,23.30042946,0,0,0,0,0,0,0,365.3015345,0,27.09598606,53.78658937,56.62421588,0
2/15/09,111.8090188,253.8428295,101.9077778,79.42790486,89.47356276,37.14335853,79.44367142,400.4402962,255.2316916,360.5918646,47.37853045,422.9592977,28.17968108,391.3796494,0,17.57751696,0,0,0,0,0,0,0,523.2697657,22.3421944,25.80570101,70.69094602,57.71314311,0
2/16/09,265.5464196,289.5953407,138.0686021,173.0393642,135.0544344,56.14693731,113.9843981,424.3471795,271.3855962,285.1191488,51.02303279,528.6991221,45.08748973,321.2818018,0,21.25653213,0,0,0,0,0,0,0,651.6189535,57.19601767,79.99767313,61.47038785,75.13597876,0
2/17/09,274.8638379,346.7993586,142.9996236,181.5494968,155.3125995,86.37990356,136.4358705,436.3006212,281.0779389,251.5757195,63.77879099,555.1340782,56.35936216,368.0137002,0,27.79700356,0,0,0,0,0,0,0,651.6189535,22.3421944,49.03083192,58.39686845,89.29203273,0
2/18/09,191.0070738,346.7993586,149.574319,192.8963404,168.8180429,66.51252574,139.8899432,424.3471795,297.2318434,234.8040049,87.46805621,1110.268156,51.85061319,385.5381621,0,30.24968035,0,0,0,0,0,0,0,849.0792424,44.68438881,38.70855152,112.1834578,90.38095996,0
2/19/09,167.7135282,325.3478519,136.4249283,198.5697622,160.3771408,54.41933924,134.7088342,364.5799711,281.0779389,234.8040049,58.31203747,925.2234637,50.72342594,350.4892383,0,31.06723927,0,0,0,0,0,0,0,651.6189535,16.98006775,39.99883657,67.61742663,88.2031055,0
2/20/09,293.4986743,286.0200896,129.8502329,221.2634493,140.1189756,63.0573296,145.0710522,310.7894836,274.6163771,201.2605756,40.08952576,978.0933759,54.10498767,397.2211367,0,28.20578302,0,0,0,0,0,0,0,760.2221124,47.36545213,61.93368242,55.32334906,78.40276045,0
2/21/09,130.4438553,250.2675784,93.68940858,102.121592,89.47356276,35.41576046,98.44107111,209.1852293,248.7701298,243.1898622,34.62277225,581.5690343,37.19717903,438.1115478,0,19.62141428,0,0,0,0,0,0,0,424.5396212,22.3421944,12.90285051,59.93362815,64.24670648,0
2/22/09,232.9354558,282.4448385,106.8387993,93.6114593,91.16174319,38.8709566,84.62478043,442.277342,245.5393489,251.5757195,40.08952576,502.264166,37.19717903,362.1722129,0,24.11798838,0,0,0,0,0,0,0,671.3649824,65.23920766,76.12681798,53.78658937,63.15777925,0
2/23/09,293.4986743,318.1973497,154.5053405,241.1204255,150.2480582,66.51252574,148.5251248,597.6720838,268.1548153,218.0322902,43.73402811,819.4836392,59.74092389,338.8062637,0,30.65845981,0,0,0,0,0,0,0,918.1903436,50.04651546,78.70738808,55.32334906,83.84739659,0
2/24/09,363.3793111,339.6488564,164.3673835,241.1204255,153.6244191,71.69531995,153.7062338,436.3006212,313.385748,218.0322902,47.37853045,845.9185953,66.50404735,344.647751,0,33.51991606,0,0,0,0,0,0,0,987.3014447,22.3421944,39.99883657,69.15418633,87.11417827,0
2/25/09,149.0786917,321.7726008,159.436362,243.9571364,151.9362387,57.87453538,146.7980885,346.6498086,303.6934052,469.6080097,51.02303279,819.4836392,66.50404735,368.0137002,0,31.47601874,0,0,0,0,0,0,0,720.7300546,50.04651546,59.35311232,152.1392099,84.93632382,0
2/26/09,177.0309464,332.4983541,139.712276,184.3862077,151.9362387,44.05375081,136.4358705,370.556692,306.9241861,310.2767207,49.20078162,634.4389465,54.10498767,321.2818018,0,22.48287053,0,0,0,0,0,0,0,710.8570402,33.06644772,29.67655616,86.05854299,82.75846936,0
2/27/09,274.8638379,286.0200896,121.6318638,190.0596295,136.7426148,60.46593249,139.8899432,334.6963669,261.6932534,251.5757195,47.37853045,660.8739026,49.5962387,344.647751,0,26.1618857,0,0,0,0,0,0,0,602.2538813,34.85382327,101.932519,58.39686845,76.22490599,0
2/28/09,200.324492,260.9933317,96.97675625,116.3051464,84.40902147,43.18995178,94.98699844,209.1852293,252.0009107,251.5757195,36.44502342,502.264166,28.17968108,379.6966748,0,19.21263481,0,0,0,0,0,0,0,414.6666068,36.64119882,64.51425253,59.93362815,63.15777925,0
3/1/09,88.51547321,296.7458429,105.1951254,96.44817019,92.84992362,37.14335853,82.89774409,430.3239004,239.0777871,259.9615768,47.37853045,449.3942538,31.56124281,379.6966748,0,26.97944463,0,0,0,0,0,0,0,572.6348379,50.04651546,24.51541596,55.32334906,57.71314311,0
3/2/09,214.3006194,332.4983541,146.2869713,246.7938473,157.0007799,65.6487267,155.4332702,537.9048754,294.0010625,218.0322902,38.26727459,502.264166,47.34186422,379.6966748,0,38.42526963,0,0,0,0,0,0,0,681.2379968,21.44850663,122.5770798,52.24982967,81.66954213,0
3/3/09,228.2767467,346.7993586,146.2869713,283.6710888,145.1835169,69.10392285,164.0684519,436.3006212,297.2318434,192.8747183,49.20078162,766.613727,61.99529838,286.2328779,0,28.20578302,0,0,0,0,0,0,0,858.9522569,64.34551988,37.41826646,49.17631028,87.11417827,0
3/4/09,251.5702923,332.4983541,149.574319,246.7938473,151.9362387,64.78492767,155.4332702,382.5101336,287.5395007,209.6464329,52.84528396,925.2234637,58.61373665,344.647751,0,29.43212142,0,0,0,0,0,0,0,671.3649824,37.5348866,56.77254222,55.32334906,93.64774164,0
3/5/09,191.0070738,318.1973497,144.6432975,277.997667,150.2480582,67.37632477,167.5225245,346.6498086,294.0010625,218.0322902,47.37853045,1189.573025,50.72342594,379.6966748,0,38.42526963,0,0,0,0,0,0,0,918.1903436,44.68438881,49.03083192,53.78658937,88.2031055,0
3/6/09,288.8399652,289.5953407,126.5628853,275.1609561,136.7426148,46.64514792,165.7954882,400.4402962,297.2318434,201.2605756,43.73402811,793.0486831,46.21467697,321.2818018,0,26.1618857,0,0,0,0,0,0,0,750.349098,41.1096377,41.28912162,52.24982967,81.66954213,0
3/7/09,163.0548191,271.7190851,100.2641039,110.6317246,89.47356276,44.05375081,100.1681074,227.1153919,248.7701298,209.6464329,45.55627928,528.6991221,30.43405557,338.8062637,0,20.84775267,0,0,0,0,0,0,0,315.9364623,0,90.31995354,36.88223271,63.15777925,0
3/8/09,107.1503097,278.8695873,96.97675625,99.28488108,92.84992362,49.23654503,89.80588944,460.2075045,239.0777871,243.1898622,47.37853045,528.6991221,29.30686832,373.8551875,0,17.16873749,0,0,0,0,0,0,0,473.9046935,14.29900442,101.932519,44.56603119,56.62421588,0
3/9/09,256.2290014,339.6488564,152.8616666,235.4470037,155.3125995,62.19353056,153.7062338,555.835038,297.2318434,226.4181475,51.02303279,766.613727,49.5962387,373.8551875,0,29.84090088,0,0,0,0,0,0,0,740.4760835,27.70432106,47.74054687,41.4925118,88.2031055,0
3/10/09,321.450929,357.525112,146.2869713,241.1204255,158.6889604,59.60213345,162.3414155,430.3239004,310.154967,184.488861,49.20078162,793.0486831,50.72342594,379.6966748,0,30.65845981,0,0,0,0,0,0,0,789.8411558,69.70764654,56.77254222,41.4925118,88.2031055,0
3/11/09,270.2051288,332.4983541,139.712276,266.6508235,153.6244191,60.46593249,158.8873428,370.556692,268.1548153,201.2605756,40.08952576,634.4389465,41.705928,385.5381621,0,17.98629642,0,0,0,0,0,0,0,602.2538813,33.06644772,105.8033741,46.10279089,76.22490599,0
3/12/09,214.3006194,321.7726008,142.9996236,224.1001602,153.6244191,57.01073635,158.8873428,346.6498086,300.4626243,226.4181475,56.4897863,660.8739026,42.83311524,362.1722129,0,27.3882241,0,0,0,0,0,0,0,829.3332136,22.3421944,28.38627111,36.88223271,83.84739659,0
3/13/09,246.9115832,275.2943362,128.2065591,229.7735819,131.6780735,52.69174117,160.6143792,316.7662044,287.5395007,234.8040049,47.37853045,502.264166,45.08748973,362.1722129,0,24.93554731,0,0,0,0,0,0,0,700.9840257,29.49169661,92.90052364,47.63955058,72.9581243,0
3/14/09,125.7851461,250.2675784,90.40206091,93.6114593,82.72084104,42.32615274,96.71403478,179.3016251,232.6162253,243.1898622,49.20078162,528.6991221,32.68843005,321.2818018,0,15.53361964,0,0,0,0,0,0,0,394.9205779,29.49169661,89.02966849,33.80871332,64.24670648,0
3/15/09,195.6657829,275.2943362,103.5514516,99.28488108,97.91446491,57.01073635,84.62478043,436.3006212,226.1546635,226.4181475,45.55627928,449.3942538,56.35936216,338.8062637,0,20.43897321,0,0,0,0,0,0,0,493.6507224,35.74751105,24.51541596,39.9557521,62.06885202,0
3/16/09,172.3722373,311.0468474,142.9996236,241.1204255,145.1835169,66.51252574,153.7062338,555.835038,277.847158,192.8747183,52.84528396,713.7438148,73.26717081,332.9647764,0,23.30042946,0,0,0,0,0,0,0,681.2379968,32.17275994,19.35427576,55.32334906,88.2031055,0
3/17/09,279.522547,314.6220985,141.3559498,204.2431839,151.9362387,49.23654503,153.7062338,364.5799711,287.5395007,184.488861,36.44502342,740.1787709,65.37686011,350.4892383,0,28.61456249,0,0,0,0,0,0,0,809.5871847,21.44850663,47.74054687,35.34547301,82.75846936,0
3/18/09,246.9115832,318.1973497,152.8616666,224.1001602,146.8716974,56.14693731,160.6143792,340.6730878,306.9241861,184.488861,52.84528396,925.2234637,76.64873254,362.1722129,0,19.62141428,0,0,0,0,0,0,0,829.3332136,22.3421944,87.73938343,44.56603119,83.84739659,0
3/19/09,242.2528741,286.0200896,136.4249283,235.4470037,141.8071561,39.73475564,162.3414155,268.9524377,294.0010625,176.1030036,38.26727459,1453.922586,89.04779221,414.7455986,0,29.84090088,0,0,0,0,0,0,0,819.4601991,38.42857437,38.70855152,38.4189924,82.75846936,0
3/20/09,349.4031837,293.1705918,116.7008423,190.0596295,135.0544344,38.00715756,148.5251248,268.9524377,281.0779389,192.8747183,34.62277225,1533.227454,58.61373665,327.1232891,0,24.93554731,0,0,0,0,0,0,0,947.8093869,47.36545213,82.57824323,32.27195362,86.02525105,0
3/21/09,181.6896555,239.541825,95.33308241,82.26461575,77.65629976,42.32615274,91.53292577,197.2317877,242.308568,201.2605756,45.55627928,845.9185953,39.45155351,420.5870859,0,15.9423991,0,0,0,0,0,0,0,454.1586646,37.5348866,38.70855152,32.27195362,64.24670648,0
3/22/09,125.7851461,289.5953407,113.4134946,87.93803753,91.16174319,50.10034406,84.62478043,406.417017,239.0777871,243.1898622,29.15601874,660.8739026,34.94280454,397.2211367,0,22.07409106,0,0,0,0,0,0,0,325.8094768,57.19601767,74.83653293,36.88223271,64.24670648,0
3/23/09,246.9115832,300.3210941,141.3559498,201.406473,155.3125995,64.78492767,167.5225245,513.9979921,281.0779389,511.5372963,43.73402811,1110.268156,51.85061319,397.2211367,0,40.46916695,0,0,0,0,0,0,0,621.9999102,21.44850663,83.86852828,36.88223271,92.55881442,0
3/24/09,79.19805498,303.8963452,149.574319,246.7938473,150.2480582,63.0573296,172.7036335,358.6032503,268.1548153,343.82015,43.73402811,1295.312849,63.12248562,403.062624,0,35.15503391,0,0,0,0,0,0,0,750.349098,58.08970545,46.45026182,36.88223271,89.29203273,0
3/25/09,368.0380202,307.4715963,151.2179928,226.936871,151.9362387,48.37274599,157.1603065,340.6730878,300.4626243,259.9615768,52.84528396,1295.312849,59.74092389,420.5870859,0,35.56381338,0,0,0,0,0,0,0,621.9999102,16.08637997,37.41826646,35.34547301,86.02525105,0
3/26/09,293.4986743,303.8963452,138.0686021,204.2431839,146.8716974,50.9641431,155.4332702,292.8593211,287.5395007,251.5757195,43.73402811,1242.442937,55.23217492,332.9647764,0,29.84090088,0,0,0,0,0,0,0,572.6348379,59.877081,47.74054687,38.4189924,87.11417827,0
3/27/09,228.2767467,289.5953407,139.712276,207.0798948,136.7426148,47.50894696,145.0710522,292.8593211,252.0009107,226.4181475,58.31203747,1268.877893,48.46905146,379.6966748,0,28.61456249,0,0,0,0,0,0,0,513.3967512,16.98006775,101.932519,33.80871332,81.66954213,0
3/28/09,88.51547321,243.1170761,100.2641039,90.77474842,82.72084104,36.27955949,91.53292577,179.3016251,239.0777871,226.4181475,52.84528396,978.0933759,28.17968108,467.3189844,0,10.2194866,0,0,0,0,0,0,0,454.1586646,35.74751105,87.73938343,21.51463575,64.24670648,0
3/29/09,158.39611,275.2943362,105.1951254,79.42790486,96.22628448,36.27955949,88.0788531,424.3471795,245.5393489,243.1898622,58.31203747,608.0039904,40.57874076,502.3679082,0,22.07409106,0,0,0,0,0,0,0,394.9205779,42.89701325,37.41826646,36.88223271,64.24670648,0
3/30/09,298.1573835,307.4715963,146.2869713,187.2229186,138.4307952,64.78492767,146.7980885,484.1143879,261.6932534,209.6464329,56.4897863,1083.8332,47.34186422,379.6966748,0,23.70920892,0,0,0,0,0,0,0,760.2221124,36.64119882,27.09598606,36.88223271,87.11417827,0
3/31/09,349.4031837,318.1973497,149.574319,167.3659424,150.2480582,59.60213345,145.0710522,400.4402962,290.7702816,192.8747183,69.2455445,1004.528332,55.23217492,350.4892383,0,22.89164999,0,0,0,0,0,0,0,760.2221124,42.89701325,37.41826646,38.4189924,87.11417827,0
4/1/09,298.1573835,303.8963452,139.712276,198.5697622,143.4953365,60.46593249,136.4358705,352.6265295,300.4626243,209.6464329,83.82355387,1083.8332,57.4865494,321.2818018,0,24.52676785,0,0,0,0,0,0,0,770.0951269,43.79070103,38.70855152,39.9557521,88.2031055,0
4/2/09,279.522547,296.7458429,136.4249283,201.406473,138.4307952,62.19353056,153.7062338,334.6963669,313.385748,234.8040049,49.20078162,1163.138069,55.23217492,414.7455986,0,21.25653213,0,0,0,0,0,0,0,839.206228,33.06644772,58.06282727,39.9557521,82.75846936,0
4/3/09,368.0380202,268.143834,138.0686021,158.8558097,135.0544344,53.5555402,145.0710522,340.6730878,268.1548153,209.6464329,34.62277225,978.0933759,54.10498767,432.2700605,0,19.62141428,0,0,0,0,0,0,0,621.9999102,29.49169661,51.61140202,30.73519392,79.49168767,0
4/4/09,18.63483647,228.8160717,95.33308241,87.93803753,81.03266061,37.14335853,88.0788531,179.3016251,248.7701298,226.4181475,29.15601874,555.1340782,33.8156173,449.7945225,0,19.62141428,0,0,0,0,0,0,0,325.8094768,30.38538439,27.09598606,32.27195362,62.06885202,0
4/5/09,204.9832011,232.3913228,103.5514516,79.42790486,86.0972019,31.09676528,88.0788531,454.2307837,248.7701298,234.8040049,36.44502342,634.4389465,31.56124281,432.2700605,0,15.9423991,0,0,0,0,0,0,0,483.7777079,44.68438881,64.51425253,38.4189924,58.80207033,0
4/6/09,228.2767467,268.143834,134.7812544,167.3659424,136.7426148,57.01073635,138.1629068,549.8583171,284.3087198,192.8747183,45.55627928,819.4836392,51.85061319,362.1722129,0,26.97944463,0,0,0,0,0,0,0,779.9681413,16.08637997,67.09482263,44.56603119,89.29203273,0
4/7/09,316.7922199,275.2943362,144.6432975,178.7127859,157.0007799,50.9641431,143.3440158,394.4635753,323.0780907,201.2605756,38.26727459,872.3535514,50.72342594,403.062624,0,24.93554731,0,0,0,0,0,0,0,572.6348379,50.04651546,77.41710303,41.4925118,91.46988719,0
4/8/09,288.8399652,250.2675784,147.9306451,173.0393642,141.8071561,56.14693731,138.1629068,340.6730878,281.0779389,201.2605756,41.91177693,1057.398244,63.12248562,455.6360098,0,26.97944463,0,0,0,0,0,0,0,799.7141702,39.32226215,99.35194889,36.88223271,82.75846936,0
4/9/09,284.1812561,235.9665739,139.712276,207.0798948,143.4953365,49.23654503,155.4332702,304.8127628,284.3087198,226.4181475,43.73402811,1242.442937,48.46905146,350.4892383,0,30.24968035,0,0,0,0,0,0,0,730.6030691,17.87375552,64.51425253,35.34547301,83.84739659,0
4/10/09,204.9832011,210.9398161,116.7008423,252.467269,106.3553671,36.27955949,134.7088342,268.9524377,284.3087198,243.1898622,30.97826991,1559.66241,54.10498767,438.1115478,0,17.98629642,0,0,0,0,0,0,0,582.5078524,27.70432106,47.74054687,24.58815514,84.93632382,0
4/11/09,116.4677279,221.6655694,96.97675625,90.77474842,81.03266061,38.8709566,91.53292577,155.3947418,213.2315398,234.8040049,38.26727459,819.4836392,32.68843005,479.001959,0,3.679015177,0,0,0,0,0,0,0,325.8094768,39.32226215,27.09598606,27.66167453,60.97992479,0
4/12/09,121.126437,235.9665739,95.33308241,85.10132664,87.78538233,36.27955949,81.17070776,400.4402962,252.0009107,259.9615768,36.44502342,687.3088587,40.57874076,461.4774971,0,15.53361964,0,0,0,0,0,0,0,325.8094768,57.19601767,116.1256545,32.27195362,62.06885202,0
4/13/09,223.6180376,286.0200896,138.0686021,184.3862077,138.4307952,50.10034406,150.2521612,537.9048754,268.1548153,209.6464329,45.55627928,1321.747805,52.97780043,397.2211367,0,15.9423991,0,0,0,0,0,0,0,552.888809,30.38538439,63.22396748,38.4189924,89.29203273,0
4/14/09,251.5702923,293.1705918,133.1375806,167.3659424,146.8716974,64.78492767,141.6169795,400.4402962,290.7702816,201.2605756,47.37853045,898.7885076,48.46905146,420.5870859,0,13.89850178,0,0,0,0,0,0,0,740.4760835,37.5348866,65.80453758,35.34547301,89.29203273,0
4/15/09,242.2528741,282.4448385,134.7812544,158.8558097,141.8071561,63.0573296,143.3440158,322.7429253,277.847158,209.6464329,32.80052108,845.9185953,47.34186422,420.5870859,0,21.6653116,0,0,0,0,0,0,0,720.7300546,49.15282769,28.38627111,44.56603119,93.64774164,0
4/16/09,368.0380202,286.0200896,134.7812544,184.3862077,146.8716974,56.14693731,141.6169795,292.8593211,271.3855962,184.488861,30.97826991,872.3535514,49.5962387,403.062624,0,22.07409106,0,0,0,0,0,0,0,700.9840257,16.08637997,67.09482263,39.9557521,87.11417827,0
4/17/09,288.8399652,250.2675784,124.9192114,167.3659424,135.0544344,56.14693731,138.1629068,262.9757169,264.9240344,209.6464329,49.20078162,898.7885076,47.34186422,484.8434463,0,20.84775267,0,0,0,0,0,0,0,543.0157946,29.49169661,91.61023859,29.19843423,79.49168767,0
4/18/09,107.1503097,228.8160717,88.75838707,76.59119398,82.72084104,43.18995178,86.35181676,155.3947418,239.0777871,226.4181475,27.33376757,634.4389465,27.05249384,414.7455986,0,17.57751696,0,0,0,0,0,0,0,325.8094768,44.68438881,38.70855152,27.66167453,56.62421588,0
4/19/09,232.9354558,275.2943362,96.97675625,73.75448309,86.0972019,45.78134888,84.62478043,448.2540629,222.9238826,243.1898622,36.44502342,475.8292099,32.68843005,461.4774971,0,13.89850178,0,0,0,0,0,0,0,523.2697657,35.74751105,89.02966849,36.88223271,55.53528865,0
4/20/09,251.5702923,303.8963452,147.9306451,164.5292315,148.5598778,39.73475564,138.1629068,537.9048754,261.6932534,201.2605756,34.62277225,845.9185953,51.85061319,432.2700605,0,19.21263481,0,0,0,0,0,0,0,631.8729246,21.44850663,28.38627111,36.88223271,92.55881442,0
4/21/09,321.450929,289.5953407,144.6432975,167.3659424,150.2480582,67.37632477,145.0710522,394.4635753,271.3855962,209.6464329,43.73402811,845.9185953,54.10498767,368.0137002,0,28.20578302,0,0,0,0,0,0,0,829.3332136,26.81063328,95.48109374,39.9557521,90.38095996,0
4/22/09,251.5702923,296.7458429,142.9996236,156.0190988,155.3125995,63.92112863,131.2547615,316.7662044,264.9240344,184.488861,36.44502342,713.7438148,56.35936216,368.0137002,0,22.89164999,0,0,0,0,0,0,0,789.8411558,48.25913991,37.41826646,41.4925118,88.2031055,0
4/23/09,242.2528741,300.3210941,152.8616666,178.7127859,143.4953365,67.37632477,136.4358705,274.9291586,277.847158,192.8747183,43.73402811,925.2234637,42.83311524,420.5870859,0,22.07409106,0,0,0,0,0,0,0,720.7300546,26.81063328,47.74054687,41.4925118,83.84739659,0
4/24/09,130.4438553,271.7190851,134.7812544,161.6925206,124.9253518,49.23654503,132.9817978,274.9291586,271.3855962,184.488861,36.44502342,608.0039904,51.85061319,408.9041113,0,26.1618857,0,0,0,0,0,0,0,720.7300546,40.21594993,50.32111697,41.4925118,79.49168767,0
4/25/09,130.4438553,210.9398161,93.68940858,93.6114593,81.03266061,32.82436335,82.89774409,137.4645793,226.1546635,218.0322902,29.15601874,396.5243416,27.05249384,496.5264209,0,17.57751696,0,0,0,0,0,0,0,454.1586646,37.5348866,103.222804,19.97787605,64.24670648,0
4/26/09,177.0309464,253.8428295,96.97675625,87.93803753,86.0972019,33.68816239,77.71663509,406.417017,235.8470062,234.8040049,47.37853045,370.0893855,34.94280454,467.3189844,0,8.584368747,0,0,0,0,0,0,0,424.5396212,35.74751105,74.83653293,38.4189924,57.71314311,0
4/27/09,256.2290014,289.5953407,146.2869713,127.65199,136.7426148,52.69174117,127.8006888,454.2307837,252.0009107,251.5757195,51.02303279,634.4389465,52.97780043,379.6966748,0,29.43212142,0,0,0,0,0,0,0,483.7777079,31.27907216,72.25596283,33.80871332,77.31383322,0
4/28/09,284.1812561,300.3210941,157.7926881,141.8355444,148.5598778,53.5555402,132.9817978,352.6265295,274.6163771,218.0322902,43.73402811,740.1787709,50.72342594,397.2211367,0,37.19893124,0,0,0,0,0,0,0,631.8729246,31.27907216,27.09598606,32.27195362,84.93632382,0
4/29/09,251.5702923,300.3210941,141.3559498,158.8558097,145.1835169,46.64514792,136.4358705,352.6265295,277.847158,209.6464329,36.44502342,660.8739026,64.24967286,391.3796494,0,15.53361964,0,0,0,0,0,0,0,710.8570402,42.89701325,47.74054687,47.63955058,84.93632382,0
4/30/09,223.6180376,257.4180806,144.6432975,170.2026533,145.1835169,53.5555402,145.0710522,316.7662044,268.1548153,226.4181475,34.62277225,555.1340782,38.32436627,373.8551875,0,14.71606071,0,0,0,0,0,0,0,720.7300546,28.59800884,109.6742293,39.9557521,79.49168767,0
5/1/09,228.2767467,246.6923273,131.4939068,147.5089662,121.5489909,54.41933924,134.7088342,292.8593211,245.5393489,268.3474341,34.62277225,845.9185953,43.96030249,397.2211367,0,18.80385535,0,0,0,0,0,0,0,513.3967512,53.62126657,23.22513091,23.05139544,80.5806149,0
5/2/09,111.8090188,214.5150672,88.75838707,70.9177722,81.03266061,39.73475564,84.62478043,161.3714626,232.6162253,343.82015,30.97826991,608.0039904,27.05249384,397.2211367,0,5.314133034,0,0,0,0,0,0,0,385.0475634,38.42857437,12.90285051,41.4925118,58.80207033,0
5/3/09,144.4199826,264.5685829,92.04573474,70.9177722,84.40902147,40.59855467,81.17070776,436.3006212,242.308568,251.5757195,32.80052108,449.3942538,28.17968108,426.4285732,0,10.2194866,0,0,0,0,0,0,0,394.9205779,21.44850663,89.02966849,46.10279089,60.97992479,0
5/4/09,237.5941649,271.7190851,147.9306451,156.0190988,133.3662539,67.37632477,131.2547615,490.0911087,264.9240344,209.6464329,36.44502342,713.7438148,49.5962387,397.2211367,0,20.03019374,0,0,0,0,0,0,0,513.3967512,37.5348866,55.48225717,38.4189924,80.5806149,0
5/5/09,195.6657829,321.7726008,151.2179928,173.0393642,141.8071561,56.14693731,143.3440158,340.6730878,277.847158,201.2605756,34.62277225,819.4836392,51.85061319,408.9041113,0,17.57751696,0,0,0,0,0,0,0,483.7777079,26.81063328,28.38627111,43.02927149,81.66954213,0
5/6/09,298.1573835,271.7190851,128.2065591,153.182388,143.4953365,57.87453538,143.3440158,304.8127628,271.3855962,293.5050061,36.44502342,740.1787709,46.21467697,420.5870859,0,21.25653213,0,0,0,0,0,0,0,543.0157946,63.45183211,9.031995354,36.88223271,78.40276045,0
5/7/09,149.0786917,271.7190851,141.3559498,181.5494968,143.4953365,47.50894696,150.2521612,304.8127628,284.3087198,209.6464329,32.80052108,660.8739026,58.61373665,391.3796494,0,17.98629642,0,0,0,0,0,0,0,493.6507224,26.81063328,56.77254222,35.34547301,80.5806149,0
5/8/09,125.7851461,250.2675784,128.2065591,150.3456771,123.2371714,43.18995178,136.4358705,298.8360419,252.0009107,201.2605756,32.80052108,502.264166,50.72342594,414.7455986,0,20.43897321,0,0,0,0,0,0,0,552.888809,51.83389102,70.96567778,38.4189924,71.86919708,0
5/9/09,163.0548191,207.3645649,82.18369174,79.42790486,81.03266061,20.73117685,86.35181676,155.3947418,216.4623208,234.8040049,30.97826991,396.5243416,25.92530659,414.7455986,0,17.57751696,0,0,0,0,0,0,0,483.7777079,43.79070103,64.51425253,30.73519392,56.62421588,0
5/10/09,163.0548191,239.541825,106.8387993,87.93803753,86.0972019,41.46235371,79.44367142,400.4402962,222.9238826,234.8040049,40.08952576,264.349561,25.92530659,385.5381621,0,10.62826607,0,0,0,0,0,0,0,434.4126357,29.49169661,51.61140202,35.34547301,51.17957974,0
5/11/09,270.2051288,275.2943362,133.1375806,124.8152791,138.4307952,56.14693731,132.9817978,513.9979921,281.0779389,192.8747183,40.08952576,608.0039904,43.96030249,385.5381621,0,15.12484017,0,0,0,0,0,0,0,651.6189535,21.44850663,83.86852828,35.34547301,84.93632382,0
5/12/09,465.8709117,289.5953407,138.0686021,153.182388,150.2480582,59.60213345,129.5277251,358.6032503,281.0779389,209.6464329,29.15601874,819.4836392,46.21467697,356.3307256,0,21.6653116,0,0,0,0,0,0,0,621.9999102,45.57807658,0,35.34547301,77.31383322,0
